step,edge_id,vehicle_count,avg_speed_kmh,waiting_time,occupancy
910,newsama_e,1,44.841,0.0,0.013
910,newsama_w,1,44.578,0.0,0.013
910,oldpadra_n,1,49.574,0.0,0.009
910,oldpadra_s,2,46.158,0.0,0.019
910,racecourse_n,3,40.103,0.0,0.027
910,racecourse_s,1,25.004,2.0,0.009
910,raopura_e,5,33.388,0.0,0.133
910,raopura_w,2,41.019,0.0,0.053
910,rcdutt_e,2,46.865,0.0,0.017
910,rcdutt_w,0,50.004,0.0,0.0
920,dandia_e,2,38.842,0.0,0.052
920,dandia_w,1,39.008,0.0,0.026
920,gotri_n,7,45.688,0.0,0.035
920,gotri_s,4,33.76,19.0,0.02
920,jetalpur_e,4,46.552,0.0,0.05
920,jetalpur_w,0,50.004,0.0,0.0
920,manjalpur_n,1,38.921,0.0,0.014
920,manjalpur_s,3,38.742,0.0,0.042
920,natubhai_loop,0,29.988,0.0,0.0
920,newsama_e,0,50.004,0.0,0.0
920,newsama_w,1,43.283,0.0,0.013
920,oldpadra_n,1,47.699,0.0,0.009
920,oldpadra_s,3,45.464,0.0,0.028
920,racecourse_n,7,40.974,0.0,0.054
920,racecourse_s,1,25.002,12.0,0.009
920,raopura_e,2,27.142,0.0,0.072
920,raopura_w,1,41.047,0.0,0.027
920,rcdutt_e,3,27.541,4.0,0.026
920,rcdutt_w,3,45.93,0.0,0.026
930,dandia_e,0,39.996,0.0,0.0
930,dandia_w,0,39.996,0.0,0.0
930,gotri_n,8,44.114,0.0,0.04
930,gotri_s,6,22.194,33.0,0.03
930,jetalpur_e,3,46.635,0.0,0.038
930,jetalpur_w,1,42.87,0.0,0.013
930,manjalpur_n,1,39.53,0.0,0.014
930,manjalpur_s,2,40.765,0.0,0.028
930,natubhai_loop,0,29.988,0.0,0.0
930,newsama_e,2,47.363,0.0,0.027
930,newsama_w,1,46.884,0.0,0.013
930,oldpadra_n,1,46.347,0.0,0.009
930,oldpadra_s,2,47.985,0.0,0.019
930,racecourse_n,9,45.274,0.0,0.081
930,racecourse_s,2,31.537,22.0,0.018
930,raopura_e,2,37.583,0.0,0.053
930,raopura_w,0,39.996,0.0,0.0
930,rcdutt_e,4,16.587,21.0,0.034
930,rcdutt_w,4,46.569,0.0,0.034
940,dandia_e,2,40.202,0.0,0.052
940,dandia_w,0,39.996,0.0,0.0
940,gotri_n,9,46.187,0.0,0.044
940,gotri_s,7,26.995,63.0,0.035
940,jetalpur_e,1,46.809,0.0,0.013
940,jetalpur_w,1,44.626,0.0,0.013
940,manjalpur_n,1,39.673,0.0,0.014
940,manjalpur_s,0,39.996,0.0,0.0
940,natubhai_loop,0,29.988,0.0,0.0
940,newsama_e,0,50.004,0.0,0.0
940,newsama_w,2,44.111,0.0,0.027
940,oldpadra_n,1,47.494,0.0,0.009
940,oldpadra_s,3,45.439,0.0,0.028
940,racecourse_n,6,46.824,0.0,0.057
940,racecourse_s,4,27.512,32.0,0.036
940,raopura_e,0,39.996,0.0,0.0
940,raopura_w,0,39.996,0.0,0.0
940,rcdutt_e,6,29.983,41.0,0.051
940,rcdutt_w,2,47.937,0.0,0.017
950,dandia_e,4,18.56,7.0,0.104
950,dandia_w,1,42.133,0.0,0.026
950,gotri_n,5,44.761,0.0,0.025
950,gotri_s,4,46.854,0.0,0.02
950,jetalpur_e,2,30.559,5.0,0.025
950,jetalpur_w,3,38.754,0.0,0.033
950,manjalpur_n,3,26.175,4.0,0.042
950,manjalpur_s,0,39.996,0.0,0.0
950,natubhai_loop,0,29.988,0.0,0.0
950,newsama_e,1,45.08,0.0,0.013
950,newsama_w,1,28.801,0.0,0.013
950,oldpadra_n,2,45.763,0.0,0.019
950,oldpadra_s,2,48.521,0.0,0.019
950,racecourse_n,0,50.004,0.0,0.006
950,racecourse_s,3,40.954,0.0,0.027
950,raopura_e,0,39.996,0.0,0.0
950,raopura_w,0,39.996,0.0,0.0
950,rcdutt_e,6,42.945,0.0,0.051
950,rcdutt_w,2,43.664,0.0,0.017
960,dandia_e,4,0.046,31.0,0.104
960,dandia_w,2,15.805,3.0,0.052
960,gotri_n,4,46.131,0.0,0.02
960,gotri_s,4,46.99,0.0,0.02
960,jetalpur_e,4,38.312,15.0,0.05
960,jetalpur_w,3,45.017,0.0,0.044
960,manjalpur_n,4,31.585,14.0,0.056
960,manjalpur_s,0,39.996,0.0,0.0
960,natubhai_loop,0,29.988,0.0,0.0
960,newsama_e,1,49.716,0.0,0.013
960,newsama_w,2,23.795,10.0,0.027
960,oldpadra_n,2,45.133,0.0,0.019
960,oldpadra_s,0,50.004,0.0,0.0
960,racecourse_n,0,50.004,0.0,0.0
960,racecourse_s,4,46.433,0.0,0.036
960,raopura_e,1,35.898,0.0,0.027
960,raopura_w,0,39.996,0.0,0.0
960,rcdutt_e,5,45.602,0.0,0.043
960,rcdutt_w,2,43.052,0.0,0.017
970,dandia_e,4,0.0,63.0,0.104
970,dandia_w,3,14.029,13.0,0.078
970,gotri_n,2,49.281,0.0,0.01
970,gotri_s,3,46.961,0.0,0.015
970,jetalpur_e,5,17.896,29.0,0.063
970,jetalpur_w,3,10.565,3.0,0.038
970,manjalpur_n,5,17.353,33.0,0.07
970,manjalpur_s,0,39.996,0.0,0.0
970,natubhai_loop,0,29.988,0.0,0.0
970,newsama_e,0,50.004,0.0,0.0
970,newsama_w,3,29.813,20.0,0.04
970,oldpadra_n,1,44.107,0.0,0.009
970,oldpadra_s,0,50.004,0.0,0.0
970,racecourse_n,0,50.004,0.0,0.0
970,racecourse_s,4,47.8,0.0,0.036
970,raopura_e,1,20.422,0.0,0.027
970,raopura_w,0,39.996,0.0,0.0
970,rcdutt_e,3,47.178,0.0,0.026
970,rcdutt_w,4,41.559,0.0,0.034
980,dandia_e,4,0.0,103.0,0.104
980,dandia_w,4,10.188,36.0,0.104
980,gotri_n,0,50.004,0.0,0.0
980,gotri_s,2,45.059,0.0,0.01
980,jetalpur_e,7,18.408,62.0,0.088
980,jetalpur_w,3,16.157,23.0,0.038
980,manjalpur_n,7,7.825,68.0,0.098
980,manjalpur_s,0,39.996,0.0,0.0
980,natubhai_loop,0,29.988,0.0,0.0
980,newsama_e,2,46.282,0.0,0.027
980,newsama_w,3,0.016,35.0,0.04
980,oldpadra_n,1,48.191,0.0,0.009
980,oldpadra_s,0,50.004,0.0,0.0
980,racecourse_n,0,50.004,0.0,0.0
980,racecourse_s,4,40.128,0.0,0.034
980,raopura_e,1,19.998,9.0,0.027
980,raopura_w,0,39.996,0.0,0.0
980,rcdutt_e,1,49.06,0.0,0.009
980,rcdutt_w,2,44.826,0.0,0.017
990,dandia_e,3,12.735,57.0,0.119
990,dandia_w,3,12.797,15.0,0.122
990,gotri_n,0,50.004,0.0,0.0
990,gotri_s,1,47.276,0.0,0.005
990,jetalpur_e,5,8.574,43.0,0.082
990,jetalpur_w,1,25.002,4.0,0.033
990,manjalpur_n,5,12.818,39.0,0.092
990,manjalpur_s,0,39.996,0.0,0.0
990,natubhai_loop,0,29.988,0.0,0.0
990,newsama_e,2,48.302,0.0,0.027
990,newsama_w,1,25.002,12.0,0.034
990,oldpadra_n,1,47.925,0.0,0.009
990,oldpadra_s,0,50.004,0.0,0.0
990,racecourse_n,0,50.004,0.0,0.0
990,racecourse_s,6,36.855,0.0,0.048
990,raopura_e,0,39.996,0.0,0.024
990,raopura_w,0,39.996,0.0,0.0
990,rcdutt_e,2,40.599,0.0,0.017
990,rcdutt_w,1,45.691,0.0,0.009
1000,dandia_e,1,36.104,0.0,0.026
1000,dandia_w,3,37.774,0.0,0.078
1000,gotri_n,1,40.555,0.0,0.005
1000,gotri_s,2,44.19,0.0,0.01
1000,jetalpur_e,4,45.014,0.0,0.05
1000,jetalpur_w,3,44.555,0.0,0.038
1000,manjalpur_n,2,31.92,0.0,0.028
1000,manjalpur_s,0,39.996,0.0,0.0
1000,natubhai_loop,0,29.988,0.0,0.0
1000,newsama_e,3,47.169,0.0,0.04
1000,newsama_w,2,45.335,0.0,0.027
1000,oldpadra_n,0,50.004,0.0,0.0
1000,oldpadra_s,0,50.004,0.0,0.0
1000,racecourse_n,1,49.666,0.0,0.009
1000,racecourse_s,7,36.84,7.0,0.062
1000,raopura_e,6,35.757,0.0,0.134
1000,raopura_w,4,41.228,0.0,0.107
1000,rcdutt_e,2,31.273,6.0,0.017
1000,rcdutt_w,1,48.417,0.0,0.009
1010,dandia_e,2,37.582,0.0,0.052
1010,dandia_w,0,39.996,0.0,0.0
1010,gotri_n,3,39.97,0.0,0.015
1010,gotri_s,2,46.61,0.0,0.01
1010,jetalpur_e,5,40.545,0.0,0.066
1010,jetalpur_w,2,43.304,0.0,0.025
1010,manjalpur_n,0,39.996,0.0,0.0
1010,manjalpur_s,4,40.351,0.0,0.056
1010,natubhai_loop,0,29.988,0.0,0.0
1010,newsama_e,1,46.851,0.0,0.013
1010,newsama_w,0,50.004,0.0,0.011
1010,oldpadra_n,0,50.004,0.0,0.0
1010,oldpadra_s,0,50.004,0.0,0.0
1010,racecourse_n,1,48.713,0.0,0.009
1010,racecourse_s,7,21.817,20.0,0.062
1010,raopura_e,5,24.007,0.0,0.151
1010,raopura_w,3,39.504,0.0,0.08
1010,rcdutt_e,2,16.698,18.0,0.017
1010,rcdutt_w,1,48.331,0.0,0.009
1020,dandia_e,4,36.035,0.0,0.104
1020,dandia_w,1,37.087,0.0,0.026
1020,gotri_n,7,46.097,0.0,0.035
1020,gotri_s,3,29.982,1.0,0.015
1020,jetalpur_e,4,36.201,0.0,0.044
1020,jetalpur_w,0,50.004,0.0,0.0
1020,manjalpur_n,0,39.996,0.0,0.0
1020,manjalpur_s,6,39.503,0.0,0.084
1020,natubhai_loop,0,29.988,0.0,0.0
1020,newsama_e,0,50.004,0.0,0.0
1020,newsama_w,0,50.004,0.0,0.0
1020,oldpadra_n,0,50.004,0.0,0.0
1020,oldpadra_s,1,47.762,0.0,0.009
1020,racecourse_n,2,49.349,0.0,0.018
1020,racecourse_s,8,14.629,62.0,0.071
1020,raopura_e,2,13.826,1.0,0.054
1020,raopura_w,1,41.753,0.0,0.023
1020,rcdutt_e,3,19.783,38.0,0.026
1020,rcdutt_w,2,42.482,0.0,0.017
1030,dandia_e,1,34.885,0.0,0.026
1030,dandia_w,0,39.996,0.0,0.0
1030,gotri_n,10,44.674,0.0,0.049
1030,gotri_s,3,30.56,11.0,0.015
1030,jetalpur_e,3,43.829,0.0,0.043
1030,jetalpur_w,0,50.004,0.0,0.0
1030,manjalpur_n,2,39.012,0.0,0.028
1030,manjalpur_s,4,42.07,0.0,0.056
1030,natubhai_loop,0,29.988,0.0,0.0
1030,newsama_e,0,50.004,0.0,0.0
1030,newsama_w,0,50.004,0.0,0.0
1030,oldpadra_n,0,50.004,0.0,0.0
1030,oldpadra_s,4,46.46,0.0,0.038
1030,racecourse_n,3,42.846,0.0,0.026
1030,racecourse_s,10,13.674,122.0,0.089
1030,raopura_e,2,28.405,0.0,0.053
1030,raopura_w,1,36.468,0.0,0.027
1030,rcdutt_e,4,29.079,58.0,0.034
1030,rcdutt_w,3,42.466,0.0,0.026
1040,dandia_e,0,39.996,0.0,0.0
1040,dandia_w,1,36.795,0.0,0.026
1040,gotri_n,10,44.97,0.0,0.049
1040,gotri_s,2,47.569,0.0,0.01
1040,jetalpur_e,4,27.076,1.0,0.05
1040,jetalpur_w,1,44.068,0.0,0.013
1040,manjalpur_n,3,32.356,0.0,0.042
1040,manjalpur_s,1,41.322,0.0,0.014
1040,natubhai_loop,2,29.919,0.0,0.212
1040,newsama_e,1,42.158,0.0,0.013
1040,newsama_w,2,44.764,0.0,0.027
1040,oldpadra_n,0,50.004,0.0,0.0
1040,oldpadra_s,6,46.907,0.0,0.057
1040,racecourse_n,2,42.772,0.0,0.018
1040,racecourse_s,6,27.983,0.0,0.053
1040,raopura_e,2,8.513,7.0,0.053
1040,raopura_w,3,24.704,2.0,0.071
1040,rcdutt_e,2,46.918,0.0,0.017
1040,rcdutt_w,2,47.842,0.0,0.025
1050,dandia_e,2,41.759,0.0,0.052
1050,dandia_w,4,21.825,0.0,0.104
1050,gotri_n,10,43.36,0.0,0.046
1050,gotri_s,2,39.226,0.0,0.01
1050,jetalpur_e,4,13.862,25.0,0.05
1050,jetalpur_w,1,46.999,0.0,0.013
1050,manjalpur_n,3,18.548,13.0,0.042
1050,manjalpur_s,0,39.996,0.0,0.0
1050,natubhai_loop,1,24.702,0.0,0.164
1050,newsama_e,1,46.599,0.0,0.013
1050,newsama_w,1,36.023,0.0,0.013
1050,oldpadra_n,0,50.004,0.0,0.0
1050,oldpadra_s,3,47.849,0.0,0.028
1050,racecourse_n,2,41.565,0.0,0.018
1050,racecourse_s,1,45.716,0.0,0.009
1050,raopura_e,4,20.868,26.0,0.107
1050,raopura_w,4,10.334,12.0,0.107
1050,rcdutt_e,2,44.21,0.0,0.017
1050,rcdutt_w,1,49.009,0.0,0.009
1060,dandia_e,3,20.509,6.0,0.078
1060,dandia_w,4,0.155,19.0,0.104
1060,gotri_n,5,44.217,0.0,0.025
1060,gotri_s,2,46.645,0.0,0.01
1060,jetalpur_e,5,15.827,63.0,0.063
1060,jetalpur_w,2,32.206,5.0,0.025
1060,manjalpur_n,3,9.999,40.0,0.042
1060,manjalpur_s,0,39.996,0.0,0.0
1060,natubhai_loop,0,29.988,0.0,0.0
1060,newsama_e,0,50.004,0.0,0.0
1060,newsama_w,1,25.002,7.0,0.013
1060,oldpadra_n,0,50.004,0.0,0.0
1060,oldpadra_s,0,50.004,0.0,0.0
1060,racecourse_n,0,50.004,0.0,0.0
1060,racecourse_s,3,42.963,0.0,0.027
1060,raopura_e,5,6.098,53.0,0.133
1060,raopura_w,4,0.002,44.0,0.107
1060,rcdutt_e,3,45.805,0.0,0.026
1060,rcdutt_w,0,50.004,0.0,0.0
1070,dandia_e,3,0.772,18.0,0.078
1070,dandia_w,4,0.0,59.0,0.104
1070,gotri_n,2,46.283,0.0,0.01
1070,gotri_s,1,46.73,0.0,0.005
1070,jetalpur_e,5,8.622,103.0,0.063
1070,jetalpur_w,2,16.745,16.0,0.025
1070,manjalpur_n,3,0.003,39.0,0.042
1070,manjalpur_s,0,39.996,0.0,0.0
1070,natubhai_loop,0,29.988,0.0,0.0
1070,newsama_e,0,50.004,0.0,0.0
1070,newsama_w,1,25.002,17.0,0.013
1070,oldpadra_n,0,50.004,0.0,0.0
1070,oldpadra_s,0,50.004,0.0,0.0
1070,racecourse_n,0,50.004,0.0,0.0
1070,racecourse_s,2,45.158,0.0,0.018
1070,raopura_e,5,0.0,97.0,0.133
1070,raopura_w,4,0.0,84.0,0.107
1070,rcdutt_e,3,46.976,0.0,0.029
1070,rcdutt_w,0,50.004,0.0,0.0
1080,dandia_e,2,25.156,9.0,0.099
1080,dandia_w,3,9.941,44.0,0.125
1080,gotri_n,1,46.157,0.0,0.005
1080,gotri_s,1,48.01,0.0,0.005
1080,jetalpur_e,7,22.812,111.0,0.099
1080,jetalpur_w,1,25.002,11.0,0.023
1080,manjalpur_n,2,28.334,15.0,0.05
1080,manjalpur_s,0,39.996,0.0,0.0
1080,natubhai_loop,0,29.988,0.0,0.0
1080,newsama_e,1,49.326,0.0,0.013
1080,newsama_w,0,50.004,0.0,0.011
1080,oldpadra_n,2,49.151,0.0,0.019
1080,oldpadra_s,0,50.004,0.0,0.0
1080,racecourse_n,0,50.004,0.0,0.0
1080,racecourse_s,0,50.004,0.0,0.0
1080,raopura_e,3,0.0,61.0,0.119
1080,raopura_w,2,0.0,52.0,0.095
1080,rcdutt_e,1,47.785,0.0,0.009
1080,rcdutt_w,0,50.004,0.0,0.0
1090,dandia_e,6,33.666,0.0,0.156
1090,dandia_w,2,36.709,0.0,0.052
1090,gotri_n,3,41.879,0.0,0.015
1090,gotri_s,2,45.533,0.0,0.01
1090,jetalpur_e,7,23.477,0.0,0.088
1090,jetalpur_w,1,46.513,0.0,0.013
1090,manjalpur_n,1,42.024,0.0,0.014
1090,manjalpur_s,4,36.555,0.0,0.056
1090,natubhai_loop,0,29.988,0.0,0.0
1090,newsama_e,0,50.004,0.0,0.0
1090,newsama_w,0,50.004,0.0,0.0
1090,oldpadra_n,3,46.272,0.0,0.028
1090,oldpadra_s,0,50.004,0.0,0.0
1090,racecourse_n,2,45.0,0.0,0.018
1090,racecourse_s,0,50.004,0.0,0.0
1090,raopura_e,3,39.237,0.0,0.08
1090,raopura_w,3,35.587,0.0,0.08
1090,rcdutt_e,1,30.242,0.0,0.009
1090,rcdutt_w,2,46.195,0.0,0.017
1100,dandia_e,2,33.068,0.0,0.052
1100,dandia_w,1,39.407,0.0,0.026
1100,gotri_n,6,41.408,0.0,0.03
1100,gotri_s,2,24.887,6.0,0.01
1100,jetalpur_e,5,31.217,0.0,0.066
1100,jetalpur_w,1,44.874,0.0,0.013
1100,manjalpur_n,2,39.358,0.0,0.028
1100,manjalpur_s,7,36.426,0.0,0.098
1100,natubhai_loop,0,29.988,0.0,0.0
1100,newsama_e,0,50.004,0.0,0.0
1100,newsama_w,1,47.266,0.0,0.013
1100,oldpadra_n,1,48.303,0.0,0.009
1100,oldpadra_s,0,50.004,0.0,0.0
1100,racecourse_n,7,44.333,0.0,0.062
1100,racecourse_s,0,50.004,0.0,0.0
1100,raopura_e,1,41.909,0.0,0.027
1100,raopura_w,0,39.996,0.0,0.0
1100,rcdutt_e,1,25.002,10.0,0.009
1100,rcdutt_w,5,44.475,0.0,0.043
1110,dandia_e,0,39.996,0.0,0.0
1110,dandia_w,0,39.996,0.0,0.0
1110,gotri_n,9,44.603,0.0,0.044
1110,gotri_s,2,24.484,16.0,0.01
1110,jetalpur_e,2,47.812,0.0,0.025
1110,jetalpur_w,0,50.004,0.0,0.0
1110,manjalpur_n,4,40.0,0.0,0.056
1110,manjalpur_s,4,35.86,0.0,0.056
1110,natubhai_loop,0,29.988,0.0,0.0
1110,newsama_e,1,46.408,0.0,0.013
1110,newsama_w,2,45.077,0.0,0.027
1110,oldpadra_n,0,50.004,0.0,0.0
1110,oldpadra_s,1,49.58,0.0,0.009
1110,racecourse_n,8,45.212,0.0,0.071
1110,racecourse_s,1,47.017,0.0,0.009
1110,raopura_e,0,39.996,0.0,0.0
1110,raopura_w,0,39.996,0.0,0.0
1110,rcdutt_e,2,7.506,20.0,0.015
1110,rcdutt_w,6,39.164,0.0,0.045
1120,dandia_e,0,39.996,0.0,0.0
1120,dandia_w,0,39.996,0.0,0.0
1120,gotri_n,10,44.998,0.0,0.049
1120,gotri_s,2,23.041,26.0,0.01
1120,jetalpur_e,1,36.861,0.0,0.013
1120,jetalpur_w,1,45.697,0.0,0.013
1120,manjalpur_n,3,36.272,0.0,0.042
1120,manjalpur_s,0,39.996,0.0,0.0
1120,natubhai_loop,0,29.988,0.0,0.0
1120,newsama_e,1,47.624,0.0,0.013
1120,newsama_w,2,48.447,0.0,0.027
1120,oldpadra_n,1,48.369,0.0,0.009
1120,oldpadra_s,5,46.093,0.0,0.047
1120,racecourse_n,4,41.014,0.0,0.039
1120,racecourse_s,3,46.21,0.0,0.027
1120,raopura_e,2,39.512,0.0,0.053
1120,raopura_w,0,39.996,0.0,0.0
1120,rcdutt_e,3,31.005,30.0,0.026
1120,rcdutt_w,4,43.092,0.0,0.034
1130,dandia_e,0,39.996,0.0,0.0
1130,dandia_w,0,39.996,0.0,0.0
1130,gotri_n,11,45.461,0.0,0.054
1130,gotri_s,0,50.004,0.0,0.0
1130,jetalpur_e,1,44.277,0.0,0.013
1130,jetalpur_w,2,43.191,0.0,0.025
1130,manjalpur_n,3,9.674,8.0,0.042
1130,manjalpur_s,0,39.996,0.0,0.0
1130,natubhai_loop,0,29.988,0.0,0.0
1130,newsama_e,1,46.123,0.0,0.013
1130,newsama_w,2,23.751,2.0,0.027
1130,oldpadra_n,1,49.102,0.0,0.009
1130,oldpadra_s,4,45.622,0.0,0.038
1130,racecourse_n,1,47.678,0.0,0.009
1130,racecourse_s,7,38.062,0.0,0.06
1130,raopura_e,1,20.105,1.0,0.027
1130,raopura_w,0,39.996,0.0,0.0
1130,rcdutt_e,6,44.294,0.0,0.051
1130,rcdutt_w,1,46.944,0.0,0.009
1140,dandia_e,1,37.696,0.0,0.026
1140,dandia_w,1,37.726,0.0,0.026
1140,gotri_n,9,45.458,0.0,0.044
1140,gotri_s,0,50.004,0.0,0.0
1140,jetalpur_e,1,48.083,0.0,0.013
1140,jetalpur_w,1,46.215,0.0,0.013
1140,manjalpur_n,4,9.617,28.0,0.056
1140,manjalpur_s,1,38.808,0.0,0.014
1140,natubhai_loop,0,29.988,0.0,0.0
1140,newsama_e,1,49.17,0.0,0.013
1140,newsama_w,2,0.268,12.0,0.027
1140,oldpadra_n,1,47.453,0.0,0.009
1140,oldpadra_s,0,50.004,0.0,0.0
1140,racecourse_n,1,49.817,0.0,0.009
1140,racecourse_s,5,40.543,0.0,0.045
1140,raopura_e,1,19.998,11.0,0.027
1140,raopura_w,0,39.996,0.0,0.0
1140,rcdutt_e,4,47.032,0.0,0.034
1140,rcdutt_w,1,47.236,0.0,0.009
1150,dandia_e,1,19.998,7.0,0.026
1150,dandia_w,1,20.138,1.0,0.026
1150,gotri_n,3,47.141,0.0,0.015
1150,gotri_s,0,50.004,0.0,0.0
1150,jetalpur_e,1,25.004,3.0,0.013
1150,jetalpur_w,1,25.006,2.0,0.013
1150,manjalpur_n,4,0.052,59.0,0.056
1150,manjalpur_s,1,39.96,0.0,0.014
1150,natubhai_loop,0,29.988,0.0,0.0
1150,newsama_e,0,50.004,0.0,0.0
1150,newsama_w,3,15.682,32.0,0.04
1150,oldpadra_n,2,45.465,0.0,0.019
1150,oldpadra_s,0,50.004,0.0,0.0
1150,racecourse_n,0,50.004,0.0,0.0
1150,racecourse_s,5,42.827,0.0,0.045
1150,raopura_e,1,19.998,21.0,0.027
1150,raopura_w,0,39.996,0.0,0.0
1150,rcdutt_e,3,46.55,0.0,0.026
1150,rcdutt_w,1,45.971,0.0,0.009
1160,dandia_e,2,16.615,17.0,0.052
1160,dandia_w,1,19.998,11.0,0.026
1160,gotri_n,3,45.703,0.0,0.015
1160,gotri_s,1,49.797,0.0,0.005
1160,jetalpur_e,4,35.671,13.0,0.05
1160,jetalpur_w,1,25.002,12.0,0.013
1160,manjalpur_n,5,7.208,89.0,0.07
1160,manjalpur_s,0,39.996,0.0,0.0
1160,natubhai_loop,0,29.988,0.0,0.0
1160,newsama_e,0,50.004,0.0,0.0
1160,newsama_w,3,1.991,52.0,0.04
1160,oldpadra_n,2,46.692,0.0,0.019
1160,oldpadra_s,1,49.983,0.0,0.009
1160,racecourse_n,0,50.004,0.0,0.0
1160,racecourse_s,3,44.858,0.0,0.027
1160,raopura_e,1,19.998,31.0,0.027
1160,raopura_w,1,38.203,0.0,0.027
1160,rcdutt_e,2,48.277,0.0,0.017
1160,rcdutt_w,1,47.12,0.0,0.009
1170,dandia_e,0,39.996,0.0,0.042
1170,dandia_w,0,39.996,0.0,0.021
1170,gotri_n,0,50.004,0.0,0.0
1170,gotri_s,4,45.073,0.0,0.02
1170,jetalpur_e,2,23.499,0.0,0.046
1170,jetalpur_w,0,50.004,0.0,0.009
1170,manjalpur_n,4,10.921,41.0,0.07
1170,manjalpur_s,0,39.996,0.0,0.0
1170,natubhai_loop,0,29.988,0.0,0.0
1170,newsama_e,0,50.004,0.0,0.0
1170,newsama_w,1,25.002,10.0,0.035
1170,oldpadra_n,2,47.598,0.0,0.025
1170,oldpadra_s,1,48.786,0.0,0.009
1170,racecourse_n,0,50.004,0.0,0.0
1170,racecourse_s,3,45.956,0.0,0.027
1170,raopura_e,0,39.996,0.0,0.024
1170,raopura_w,1,39.544,0.0,0.049
1170,rcdutt_e,2,36.895,0.0,0.017
1170,rcdutt_w,0,50.004,0.0,0.0
1180,dandia_e,1,38.656,0.0,0.026
1180,dandia_w,1,38.529,0.0,0.026
1180,gotri_n,3,38.876,0.0,0.012
1180,gotri_s,4,46.227,0.0,0.02
1180,jetalpur_e,2,43.719,0.0,0.032
1180,jetalpur_w,2,47.901,0.0,0.025
1180,manjalpur_n,2,40.52,0.0,0.028
1180,manjalpur_s,2,39.457,0.0,0.028
1180,natubhai_loop,0,29.988,0.0,0.0
1180,newsama_e,1,48.925,0.0,0.013
1180,newsama_w,1,48.011,0.0,0.013
1180,oldpadra_n,1,47.9,0.0,0.009
1180,oldpadra_s,0,50.004,0.0,0.0
1180,racecourse_n,0,50.004,0.0,0.0
1180,racecourse_s,3,29.047,1.0,0.027
1180,raopura_e,5,36.037,0.0,0.133
1180,raopura_w,1,37.587,0.0,0.027
1180,rcdutt_e,2,0.055,9.0,0.017
1180,rcdutt_w,0,50.004,0.0,0.0
1190,dandia_e,1,39.376,0.0,0.026
1190,dandia_w,0,39.996,0.0,0.0
1190,gotri_n,4,46.24,0.0,0.02
1190,gotri_s,5,44.174,0.0,0.025
1190,jetalpur_e,1,44.009,0.0,0.018
1190,jetalpur_w,1,49.888,0.0,0.013
1190,manjalpur_n,1,41.463,0.0,0.014
1190,manjalpur_s,3,39.443,0.0,0.042
1190,natubhai_loop,0,29.988,0.0,0.0
1190,newsama_e,0,50.004,0.0,0.0
1190,newsama_w,1,46.08,0.0,0.013
1190,oldpadra_n,2,46.165,0.0,0.019
1190,oldpadra_s,0,50.004,0.0,0.0
1190,racecourse_n,1,39.322,0.0,0.009
1190,racecourse_s,3,24.854,17.0,0.027
1190,raopura_e,3,17.936,0.0,0.08
1190,raopura_w,1,38.455,0.0,0.027
1190,rcdutt_e,3,13.854,29.0,0.026
1190,rcdutt_w,2,48.946,0.0,0.01
1200,dandia_e,2,31.386,0.0,0.052
1200,dandia_w,2,37.711,0.0,0.052
1200,gotri_n,5,47.793,0.0,0.025
1200,gotri_s,6,37.917,7.0,0.03
1200,jetalpur_e,1,49.477,0.0,0.013
1200,jetalpur_w,1,48.791,0.0,0.013
1200,manjalpur_n,1,37.191,0.0,0.014
1200,manjalpur_s,2,37.096,0.0,0.028
1200,natubhai_loop,0,29.988,0.0,0.0
1200,newsama_e,2,44.941,0.0,0.027
1200,newsama_w,0,50.004,0.0,0.0
1200,oldpadra_n,1,47.743,0.0,0.009
1200,oldpadra_s,1,49.568,0.0,0.009
1200,racecourse_n,3,42.152,0.0,0.027
1200,racecourse_s,5,31.694,37.0,0.045
1200,raopura_e,1,41.727,0.0,0.027
1200,raopura_w,0,39.996,0.0,0.0
1200,rcdutt_e,4,21.376,49.0,0.034
1200,rcdutt_w,2,47.321,0.0,0.017
1210,dandia_e,1,35.978,0.0,0.026
1210,dandia_w,2,38.935,0.0,0.052
1210,gotri_n,5,47.821,0.0,0.025
1210,gotri_s,8,22.784,29.0,0.04
1210,jetalpur_e,1,48.235,0.0,0.013
1210,jetalpur_w,0,50.004,0.0,0.0
1210,manjalpur_n,1,39.72,0.0,0.014
1210,manjalpur_s,1,38.131,0.0,0.014
1210,natubhai_loop,0,29.988,0.0,0.0
1210,newsama_e,1,46.259,0.0,0.013
1210,newsama_w,0,50.004,0.0,0.0
1210,oldpadra_n,0,50.004,0.0,0.0
1210,oldpadra_s,2,48.206,0.0,0.019
1210,racecourse_n,3,42.975,0.0,0.027
1210,racecourse_s,6,27.606,61.0,0.053
1210,raopura_e,1,41.76,0.0,0.027
1210,raopura_w,2,37.467,0.0,0.053
1210,rcdutt_e,4,21.535,69.0,0.034
1210,rcdutt_w,2,42.993,0.0,0.017
1220,dandia_e,1,22.509,0.0,0.026
1220,dandia_w,1,38.45,0.0,0.026
1220,gotri_n,3,46.823,0.0,0.015
1220,gotri_s,5,47.408,0.0,0.025
1220,jetalpur_e,3,36.017,2.0,0.038
1220,jetalpur_w,3,35.704,0.0,0.031
1220,manjalpur_n,3,29.799,0.0,0.042
